"Line","Variance","From","To","Speed Average"
81,1,"6068","6808G",17.16353047437532
81,1,"6808G","2217F",15.148064141366811
81,1,"2217F","2218F",13.780183751127577
81,1,"2218F","6809F",10.715856765273283
81,1,"6809F","2220F",11.852909931400976
81,1,"2220F","2535F",12.64323334010179
81,1,"2535F","6810",13.386120831533296
81,1,"6810","6811",18.244644332067843
81,1,"6811","6792F",18.65281208160594
81,1,"6792F","3608",17.14598024433308
81,1,"3608","3609F",12.588949616960734
81,1,"3609F","3610F",24.338874553269736
82,0,"4262F","4002G",17.889921200968967
82,0,"4002G","4003G",10.337866519158572
82,0,"4003G","1308G",10.34679878864314
82,0,"1308G","4005F",18.99904127910609
82,0,"4005F","4006G",18.172503834291238
82,0,"4006G","4007G",16.300318306420323
82,0,"4007G","4022",15.137979189825877
82,0,"4022","6004",14.522519754408401
82,0,"6004","6005",12.871789199490303
82,0,"6005","3253F",11.486081131220343
82,0,"3253F","3257F",12.081735536107416
82,0,"3257F","3263F",12.43630227725376
82,0,"3263F","6648F",13.282589307127123
82,0,"6648F","6650G",13.079501543953183
82,0,"6650G","6659F",15.388314029466276
82,0,"6659F","6657",11.201314149599215
82,0,"6657","0631",11.042430611603086
82,0,"0631","2539F",11.786148464157874
82,0,"2539F","2544F",13.60053334103352
82,0,"2544F","2548F",19.25894805147399
82,0,"2548F","5718",15.102525039068686
82,0,"5718","5123",15.563315119204654
82,0,"5123","5120",17.808195182705916
82,0,"5120","5119",16.74006928682632
82,0,"5119","2603",14.359548282256005
82,0,"2603","2604F",12.77475262861959
82,0,"2604F","5121F",11.497521716674393
82,0,"5121F","5719H",12.16978212239145
82,0,"5719H","5720F",17.457861450261195
82,0,"5720F","2608F",16.01755227024559
82,0,"2608F","5721G",9.472898531318187
82,0,"5721G","5722F",9.641509923082053
82,0,"5722F","5723G",11.434931654956896
82,0,"5723G","5724",19.56157438953583
82,0,"5724","5725",16.377973633512006
82,0,"5725","5729",15.0457046447327
82,0,"5729","5726F",16.727935692813194
82,1,"5732F","5751",16.2901336457311
82,1,"5751","5753F",15.168579590600391
82,1,"5753F","5754",10.916794459735073
82,1,"5754","1258G",11.390933980462266
82,1,"1258G","5756F",13.49514246020822
82,1,"5756F","2663G",9.350105200566862
82,1,"2663G","2669F",15.462719691077236
82,1,"2669F","2665F",15.190595646735053
82,1,"2665F","5152G",13.187390107818146
82,1,"5152G","5161F",12.450804510699012
82,1,"5161F","2667F",15.462980043780242
82,1,"2667F","2668",14.516094890836237
82,1,"2668","5155",18.517799867216464
82,1,"5155","5151",15.797754459206674
82,1,"5151","5159F",14.397872436150537
82,1,"5159F","5757F",17.436510373013746
82,1,"5757F","2672F",16.205920047183508
82,1,"2672F","2670F",11.135322623366733
82,1,"2670F","2671F",13.42883630628753
82,1,"2671F","0636",6.548230383278344
82,1,"0636","6601",14.510637325106575
82,1,"6601","2401F",12.216745077154263
82,1,"2401F","6608G",11.831009300147523
82,1,"6608G","3228F",12.655044748251498
82,1,"3228F","3226F",11.781752287567931
82,1,"3226F","3225F",10.97254787452777
82,1,"3225F","3230F",11.337542843820403
82,1,"3230F","6070",16.31493350454311
82,1,"6070","6071",13.952846705590776
82,1,"6071","4053G",16.300963623826288
82,1,"4053G","4054G",18.322561471542112
82,1,"4054G","4055G",18.68714431366571
82,1,"4055G","4066F",15.537378304356892
82,1,"4066F","1310",12.20205886262487
82,1,"1310","4058F",13.442253894796627
82,1,"4058F","4059F",9.028867339086627
82,1,"4059F","4263F",18.131015368848967
83,0,"2845","2864",14.364793766419075
83,0,"2864","4062",15.87709412627532
83,0,"4062","2176",3.7477385358442157
83,0,"2176","2158B",3.600350538046424
83,0,"2158B","2729",7.569894808409218
83,0,"2729","4156",10.411357176249066
83,0,"4156","4157",12.462776263693154
83,0,"4157","2160",14.321442297008927
83,0,"2160","9103",17.027902431765604
83,0,"9103","1065",
83,0,"1065","1066",0.0
83,0,"1066","1067",0.7474105669541393
83,0,"1067","1768",4.647212419232932
83,0,"1768","2801",11.792470851418962
83,0,"2801","2867",14.88657464123684
83,0,"2867","1467",20.123140722382434
83,0,"1467","9047",13.422756630603054
83,0,"9047","4259",
83,0,"4259","2842",0.0
83,0,"2842","4072B",0.0
83,0,"4072B","4261",
83,0,"4261","4268",0.21962059175652976
83,0,"4268","6482",9.089071647502935
83,0,"6482","2740",3.484435574625603
83,0,"2740","2742",13.365673002863392
83,0,"2742","2745",18.451341956366406
83,0,"2745","2747",17.19732646909606
83,0,"2747","2751",14.128650904934869
83,0,"2751","2813",15.527077980692711
83,0,"2813","2814",15.821710014373322
83,0,"2814","2815B",15.807611073151673
83,0,"2815B","2816",17.144297776191767
83,0,"2816","2817",17.584081785346093
83,0,"2817","2756",21.417138698267372
83,0,"2756","2365",14.393705457408736
83,0,"2365","2822",12.095012556010607
83,1,"2822","2758",27.46627791791234
83,1,"2758","2853",18.582829301328935
83,1,"2853","2854",19.534749592755965
83,1,"2854","2855",17.063965449469944
83,1,"2855","2856B",13.852504594858443
83,1,"2856B","2857B",12.982789944570811
83,1,"2857B","2755",13.965597616684848
83,1,"2755","2749",26.46440342111475
83,1,"2749","2746",20.630359182456054
83,1,"2746","2743",30.96363658503661
83,1,"2743","2741",18.499847789763944
83,1,"2741","6481",12.241505447684279
83,1,"6481","4228",0.4891804063632078
83,1,"4228","4205B",
83,1,"4205B","4206B",
83,1,"4206B","4207",0.0
83,1,"4207","1466",6.844442588654371
83,1,"1466","4251",13.764219961042816
83,1,"4251","2874",18.09299635115942
83,1,"2874","1746",0.0
83,1,"1746","1008",0.8139297139878462
83,1,"1008","1009",10.302446346985889
83,1,"1009","1010",7.156272788444617
83,1,"1010","1747",11.089130974015424
83,1,"1747","2162",
83,1,"2162","4106",
83,1,"4106","4107",
83,1,"4107","2730",
83,1,"2730","2159B",
83,1,"2159B","4162",
83,1,"4162","4165",
83,1,"4165","2845",
86,0,"3234","3238",24.45466814073462
86,0,"3238","3252",11.680767038136503
86,0,"3252","3281",15.590195821491834
86,0,"3281","3282",12.95482953317554
86,0,"3282","3253",10.500370437413487
86,0,"3253","3257",10.475636412485283
86,0,"3257","4595",9.084486919495408
86,0,"4595","1242",13.84538222168378
86,0,"1242","6754",9.470868522958595
86,0,"6754","6755",10.164568290413994
86,0,"6755","4253",12.897228517221777
86,0,"4253","1351",13.364064292314675
86,0,"1351","1356",13.954646864968517
86,0,"1356","2305",17.856775047045996
86,0,"2305","4252",17.128121165024986
86,0,"4252","4258",15.280543750347075
86,0,"4258","4266",17.337409772724037
86,0,"4266","4127",8.021546594615172
86,0,"4127","2558",15.55799726862297
86,1,"2558","4267",18.863706483614887
86,1,"4267","4271",11.837071899183828
86,1,"4271","4217",12.124127164423626
86,1,"4217","2370",15.88099978340951
86,1,"2370","1348",14.266480512062179
86,1,"1348","1350",13.250798067837172
86,1,"1350","4213",12.927265596723883
86,1,"4213","4214",13.13084399540064
86,1,"4214","4074B",9.334065269885674
86,1,"4074B","6702",11.530672241958662
86,1,"6702","6706",14.114375212165067
86,1,"6706","4594",5.563406323515413
86,1,"4594","3225",20.536032930618596
86,1,"3225","3230",14.218664780972064
86,1,"3230","3231",
86,1,"3231","3232",
86,1,"3232","3233",
86,1,"3233","3234",
87,0,"1183","4152",14.748331142832052
87,0,"4152","1303",12.644938062467267
87,0,"1303","4153",11.007935742235263
87,0,"4153","4156",13.728532167873443
87,0,"4156","4157",11.961041714641917
87,0,"4157","4158",12.145939472956734
87,0,"4158","4163",13.651370950009802
87,0,"4163","4159",15.447138082999015
87,0,"4159","4160",17.109060533021175
87,0,"4160","4168",14.923347003306324
87,0,"4168","4169",15.047872186433501
87,0,"4169","4162",13.725261064452352
87,0,"4162","4165",16.605666263907572
87,0,"4165","2866",10.847582458471607
87,0,"2866","4002B",11.435839214873667
87,0,"4002B","1099",20.28069548018565
87,0,"1099","1116",15.899935665751608
87,0,"1116","1102",1.3152157371422255
87,0,"1102","4598",0.5672205040819615
87,0,"4598","4599",11.636633845469389
87,0,"4599","4600",15.9150571515067
87,0,"4600","4601",17.528624067838564
87,0,"4601","4602",12.934055000747465
87,0,"4602","4658",12.209754223666843
87,0,"4658","4659",12.491890061043911
87,0,"4659","3238",15.04581411457534
87,0,"3238","3252",12.186437202495334
87,0,"3252","3281",15.507521786842315
87,0,"3281","3282",15.016022018113263
87,0,"3282","4014",26.63006053509601
87,1,"4014","3231",22.57113381873536
87,1,"3231","3232",16.287531369201183
87,1,"3232","3233",12.09829318311645
87,1,"3233","3239",10.660513044985281
87,1,"3239","3235",11.555322294936415
87,1,"3235","3236",13.97322438080356
87,1,"3236","4653",14.72231677678567
87,1,"4653","4655",14.06809726337147
87,1,"4655","4656",17.921501763348907
87,1,"4656","4657",16.85273509862864
87,1,"4657","4661B",4.279956520220315
87,1,"4661B","1193",0.7607764741516307
87,1,"1193","1195",14.332701251442495
87,1,"1195","1196",12.843080901094778
87,1,"1196","4059",9.18258946271633
87,1,"4059","2864",16.05355847898142
87,1,"2864","4062",15.829836480186652
87,1,"4062","4101",13.061857867698686
87,1,"4101","4109",19.13220581190911
87,1,"4109","4115",11.78045380065597
87,1,"4115","4103",14.761184238734565
87,1,"4103","4104",14.723166373133816
87,1,"4104","4112",14.957103935679552
87,1,"4112","4105",12.379679685895667
87,1,"4105","4106",11.801424174164465
87,1,"4106","4107",11.900143623602284
87,1,"4107","4110",14.34606383026414
87,1,"4110","2519",16.936548792899693
87,1,"2519","4116",18.287578126324476
87,1,"4116","1112",15.396755043408152
88,0,"2828","2830",13.637449932817251
88,0,"2830","1030",10.148922586625464
88,0,"1030","1052",10.278239183443253
88,0,"1052","1051",10.642438216460047
88,0,"1051","1356",14.695362992983576
88,0,"1356","2305",17.912965257312578
88,0,"2305","4252",16.75090188945529
88,0,"4252","4258",15.269983183722806
88,0,"4258","4266",17.440448401690254
88,0,"4266","4127",7.629748540427406
88,0,"4127","2554",9.938669494216024
88,0,"2554","2170",13.930615715160762
88,0,"2170","2863",16.46788588621499
88,0,"2863","6173",18.3778709924438
88,0,"6173","5295",16.35637144065541
88,0,"5295","2859",14.52201617935887
88,0,"2859","2877",14.988582814155022
88,0,"2877","6869",12.125953854832373
88,0,"6869","2871",15.479601473815395
88,0,"2871","2873",16.218947574417232
88,0,"2873","1467",17.930658836930352
88,0,"1467","2164",17.139175344157266
88,0,"2164","2850",14.034571039859584
88,0,"2850","1328",19.490694221876435
88,0,"1328","1721",23.982040561082197
88,0,"1721","1722",11.719422388435548
88,0,"1722","1727",15.727439108777713
88,1,"1732","1743",17.622269751140223
88,1,"1743","1744",21.339760805264188
88,1,"1744","1334",19.193283155248647
88,1,"1334","2849",15.508102261993082
88,1,"2849","2163",19.24913664527343
88,1,"2163","1466",18.043113869691368
88,1,"1466","4251",15.314519153952078
88,1,"4251","2803",14.753291064143692
88,1,"2803","6800",12.330007180123202
88,1,"6800","2805",15.266136151325222
88,1,"2805","1788",17.632079061888874
88,1,"1788","2807",16.891181738282125
88,1,"2807","2808",14.780808152091964
88,1,"2808","2171",11.168533358244698
88,1,"2171","2547",7.371828535060294
88,1,"2547","4125",14.248700006067349
88,1,"4125","4267",14.727807678422044
88,1,"4267","4271",11.154333807242743
88,1,"4271","4217",12.204985511706465
88,1,"4217","2370",5.661708035608672
88,1,"2370","1349",10.421745566206381
88,1,"1349","1016",9.888793234309972
88,1,"1016","1024",13.560967977618324
88,1,"1024","1083",4.590569468403019
88,1,"1083","1904",10.767278399141164
88,1,"1904","2838",20.679239439072095
89,0,"1203","2648",17.205904721789423
89,0,"2648","1204",13.423974151208808
89,0,"1204","1205",19.167192601013344
89,0,"1205","1206",15.085436762811478
89,0,"1206","1207",13.707231509249498
89,0,"1207","2748",11.928543672086176
89,0,"2748","2754",12.715875926906248
89,0,"2754","2776",14.51105478885671
89,0,"2776","2784",13.312751850851377
89,0,"2784","2782",15.866979558099457
89,0,"2782","1178",12.675681338307111
89,0,"1178","4595",12.882114794943522
89,0,"4595","6648",10.994187596801401
89,0,"6648","3259B",12.315318640331206
89,0,"3259B","3260",9.473480345960226
89,0,"3260","3261",9.447364703296177
89,0,"3261","1894",10.278473533916065
89,0,"1894","1820",9.81979927057712
89,0,"1820","2296",7.811846878059917
89,0,"2296","3347",19.474299309933567
89,1,"3347","2301",16.045289007674057
89,1,"2301","2595",9.816090127700221
89,1,"2595","2303",10.475418618886277
89,1,"2303","3320B",11.334122434505407
89,1,"3320B","3221",9.51108157389821
89,1,"3221","3222",10.288628669655868
89,1,"3222","3223B",11.464283860211038
89,1,"3223B","3228",13.307791881592069
89,1,"3228","4594",2.1093067932466787
89,1,"4594","1117",11.175051335916168
89,1,"1117","2781",15.985779558379901
89,1,"2781","2783",13.32485882777314
89,1,"2783","2779",13.11366144870142
89,1,"2779","2768",12.962243190757542
89,1,"2768","2750",15.652368791940479
89,1,"2750","1257",13.103571818759
89,1,"1257","2536",17.276913795316734
89,1,"2536","1259",19.46757258507607
89,1,"1259","1260",12.496136178417444
89,1,"1260","1261",23.26214158542485
92,0,"5315","6461F",16.09538828957417
92,0,"6461F","5710F",10.323546040175803
92,0,"5710F","6302",
92,0,"6302","6303",
92,0,"6303","6304",
92,0,"6304","6416F",
92,0,"6416F","6412F",5.138024648635831
92,0,"6412F","6014",10.3939398873851
92,0,"6014","6437F",11.729920420685035
92,0,"6437F","6308F",14.459018255715323
92,0,"6308F","6309F",13.885828695419974
92,0,"6309F","6310F",13.941703177503243
92,0,"6310F","6311",11.777635760968014
92,0,"6311","6312",14.34526298162948
92,0,"6312","6313",10.862344792862304
92,0,"6313","6314",9.929953404107874
92,0,"6314","5016F",12.014414492431458
92,0,"5016F","5018F",12.35599861414779
92,0,"5018F","6428F",10.89675566698468
92,0,"6428F","5020",15.465769884268152
92,0,"5020","5021",14.494734354386427
92,0,"5021","5022",11.88561505521223
92,0,"5022","6423F",9.287577488181208
92,0,"6423F","5024",18.205078138825307
92,0,"5024","5025",15.267566152167431
92,0,"5025","5026",11.724059678386475
92,0,"5026","2764G",12.237552421974678
92,0,"2764G","2765",14.279550130440525
92,0,"2765","5027",15.690520862174465
92,0,"5027","5028",17.076258403519848
92,0,"5028","5029",16.240360989990705
92,0,"5029","6931H",11.206957784656808
92,0,"6931H","5031F",14.668592642030156
92,0,"5031F","5032G",16.427635023476576
92,0,"5032G","6934F",23.023795669959814
92,1,"6934F","5053G",18.347074838502948
92,1,"5053G","5054F",10.729560567314735
92,1,"5054F","6956H",14.190803524011983
92,1,"6956H","5056",12.042646267425758
92,1,"5056","5057",1.9892417813770638
92,1,"5057","2708G",14.503576524363341
92,1,"2708G","2709F",12.118378548015132
92,1,"2709F","2710G",11.017581666899304
92,1,"2710G","5058F",11.819134955463491
92,1,"5058F","5059",18.4762766914793
92,1,"5059","5060",14.864791054884808
92,1,"5060","6420G",11.18162818955232
92,1,"6420G","5062",12.671977213653088
92,1,"5062","5063",15.94444182708445
92,1,"5063","5064",8.5357085655512
92,1,"5064","6430F",18.55252290936947
92,1,"6430F","5066F",14.208806307341252
92,1,"5066F","5068F",9.928724008734083
92,1,"5068F","6361",9.368581244129865
92,1,"6361","6352",10.543645487037
92,1,"6352","6353F",14.793718314642087
92,1,"6353F","6354",10.620103783313246
92,1,"6354","6355F",14.10737211050987
92,1,"6355F","6356F",14.34635282089228
92,1,"6356F","6357F",11.989779113174475
92,1,"6357F","6434F",9.99759499380674
92,1,"6434F","6359F",13.247075329042778
92,1,"6359F","6409F",1.8116679846649155
92,1,"6409F","6418F",
92,1,"6418F","6363",
92,1,"6363","6364",
92,1,"6364","6365",
92,1,"6365","5766",3.162213337048649
92,1,"5766","6459F",14.28187287148882
92,1,"6459F","5320",23.793714378988458
93,0,"5400","5402",20.87986268680609
93,0,"5402","5399F",19.97486011010295
93,0,"5399F","5403",17.85637081797437
93,0,"5403","5010",16.327519865914038
93,0,"5010","6501",12.460912701819728
93,0,"6501","6505",15.48220108417693
93,0,"6505","6504",11.342178259794014
93,0,"6504","4119F",7.6984893538616825
93,0,"4119F","6100",13.116593121152336
93,0,"6100","6122",15.566167935501896
93,0,"6122","2878F",14.515670638210837
93,0,"2878F","2543F",13.86102199532697
93,0,"2543F","6178",8.118588131269885
93,0,"6178","2720F",7.488571922611016
93,0,"2720F","6012G",18.48722610488777
93,0,"6012G","6412F",15.33256850929363
93,0,"6412F","6014",10.855732368230276
93,0,"6014","6437F",12.564133689993302
93,0,"6437F","6308F",15.65610122726089
93,0,"6308F","6309F",15.168942106725462
93,0,"6309F","6310F",14.577703350644548
93,0,"6310F","6311",14.693057215267
93,0,"6311","6312",13.485263490024249
93,0,"6312","6313",12.183066840856528
93,0,"6313","6314",11.565582972961662
93,0,"6314","5405",16.324433739680014
93,0,"5405","5406",13.018804124816684
93,0,"5406","5404",13.82598819181778
93,0,"5404","5408",16.26195398014597
93,0,"5408","5409",9.189475511897339
93,0,"5409","1047F",18.58790071896263
93,1,"1059","5466",16.1814756547773
93,1,"5466","5467",14.906385978862305
93,1,"5467","5475",11.374714676537174
93,1,"5475","5469",15.636755483488857
93,1,"5469","5470",13.181936408786198
93,1,"5470","6361",10.382979776262797
